problem,type,module_name,class_name,method_name
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.goToSleepIfPossible
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.goToSleepIfPossible
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.safelyDestroyActivityLocked
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.safelyDestroyActivityLocked
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.releaseSomeActivitiesLocked
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.releaseSomeActivitiesLocked
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.schedulePauseTimeout
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.startPausingLocked
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.startPausingLocked
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.destroyActivityLocked
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.destroyActivityLocked
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.activityPausedLocked
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.activityPausedLocked
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.activityDestroyedLocked
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.completePauseLocked
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.removeHistoryRecordsForAppLocked
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.addToStopping
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.addToStopping
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.isStackTranslucent
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.updateTransitLocked
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.moveTaskToFrontLocked
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.moveTaskToFrontLocked
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.moveTaskToBackLocked
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.moveTaskToBackLocked
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.logStartActivity
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.logStartActivity
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.ensureActivitiesVisibleLocked
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.resumeTopActivityInnerLocked
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.topActivityOccludesKeyguard
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.supportsSplitScreenWindowingMode
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.supportsSplitScreenWindowingMode
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.setTaskDisplayedBounds
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.willActivityBeVisibleLocked
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.willActivityBeVisibleLocked
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.getTopDismissingKeyguardActivity
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.canShowWithInsecureKeyguard
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.canShowWithInsecureKeyguard
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.finishDisabledPackageActivitiesLocked
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.finishDisabledPackageActivitiesLocked
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.checkTranslucentActivityWaiting
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.makeVisibleAndRestartIfNeeded
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.makeInvisible
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.getRunningTasks
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.getRunningTasks
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.updateBehindFullscreen
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.convertActivityToTranslucent
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.convertActivityToTranslucent
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.unhandledBackLocked
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.unhandledBackLocked
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.notifyActivityDrawnLocked
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.notifyActivityDrawnLocked
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.handleAppDiedLocked
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.handleAppDiedLocked
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.getDumpActivitiesLocked
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.getDumpActivitiesLocked
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.handleAppCrash
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.handleAppCrash
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.dump
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.dump
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.setResumedActivity
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.removeTask
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.removeTask
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.resumeNextFocusableActivityWhenStackIsEmpty
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.onParentChanged
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.resetTargetTaskIfNeededLocked
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.getAnimationOrCurrentBounds
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.getAnimationOrCurrentBounds
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.resetAffinityTaskIfNeededLocked
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.ActivityStack
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.toString
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.createTaskStack
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.createTaskStack
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.executeAppTransition
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.executeAppTransition
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.getTaskStack
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.onActivityStateChanged
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.onActivityStateChanged
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.writeToProto
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.writeToProto
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.onConfigurationChanged
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.resetTaskIfNeededLocked
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.resetTaskIfNeededLocked
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.sendActivityResultLocked
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.sendActivityResultLocked
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.setWindowingModeInSurfaceTransaction
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.stopActivityLocked
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.stopActivityLocked
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.requestFinishActivityLocked
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.requestFinishActivityLocked
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.reparent
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.reparent
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.getStackDockedModeBounds
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.getStackDockedModeBounds
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.startActivityLocked
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.startActivityLocked
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.finishTopCrashedActivityLocked
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.finishTopCrashedActivityLocked
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.getWindowContainerBounds
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.getWindowContainerBounds
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.updateBoundsAllowed
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.getAllTasks
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.updateDisplayedBoundsAllowed
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.finishActivityResultsLocked
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.finishActivityLocked
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.topTask
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.finishCurrentActivityLocked
coupling,called,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.finishCurrentActivityLocked
coupling,call,com.android.server.wm,com.android.server.wm.ActivityStack,com.android.server.wm.ActivityStack.getPresentUIDs
